11.636 ; 0.699331
11.64 ; 0.699579
11.644 ; 0.699828
11.648 ; 0.700079
11.652 ; 0.700331
11.656 ; 0.700584
11.66 ; 0.700838
11.664 ; 0.701094
11.668 ; 0.701351
11.672 ; 0.701609
11.676 ; 0.701868
11.68 ; 0.702129
11.684 ; 0.70418
11.688 ; 0.704361
11.692 ; 0.704543
11.696 ; 0.704727
11.7 ; 0.704912
11.704 ; 0.705098
11.708 ; 0.705286
11.712 ; 0.705475
11.716 ; 0.705665
11.72 ; 0.705856
11.724 ; 0.706048
11.728 ; 0.706242
11.732 ; 0.706436
11.736 ; 0.706632
11.74 ; 0.706829
11.744 ; 0.707028
11.748 ; 0.707227
11.752 ; 0.707428
11.756 ; 0.70763
11.76 ; 0.707833
11.764 ; 0.708037
11.768 ; 0.708243
11.772 ; 0.708449
11.776 ; 0.708657
11.78 ; 0.708866
11.784 ; 0.709076
11.788 ; 0.709287
11.792 ; 0.7095
11.796 ; 0.709713
11.8 ; 0.709928
11.804 ; 0.710144
11.808 ; 0.710361
11.812 ; 0.712954
11.816 ; 0.713104
11.82 ; 0.713254
11.824 ; 0.713406
11.828 ; 0.71356
11.832 ; 0.713714
11.836 ; 0.713869
11.84 ; 0.714026
11.844 ; 0.714183
11.848 ; 0.714342
11.852 ; 0.714502
11.856 ; 0.714663
11.86 ; 0.714825
11.864 ; 0.714988
11.868 ; 0.715152
11.872 ; 0.715318
11.876 ; 0.715484
11.88 ; 0.715652
11.884 ; 0.71582
11.888 ; 0.71599
11.892 ; 0.716161
11.896 ; 0.716333
11.9 ; 0.716506
11.904 ; 0.71668
11.908 ; 0.716855
11.912 ; 0.717031
11.916 ; 0.717208
11.92 ; 0.717386
11.924 ; 0.717566
11.928 ; 0.717746
